,bias,sentiment,pos,PosScore,NegScore,Gloss,c2,bias probability,Unbiased probability,loglikelihood
10637,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,the room in the palace of a native prince of India in which audiences and receptions occur,durbar,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10638,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,"harmonious arrangement or relation of parts or elements within a whole (as in a design); ""in all perfectly beautiful objects there is found the opposition of one part to another and a reciprocal balance""- John Ruskin",proportion,0.0002552170689948653,0.0002552148840547478,8.561141615412339e-06
10639,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,"magnitude or extent; ""a building of vast proportions""",proportion,0.0002552170689948653,0.0002552148840547478,8.561141615412339e-06
10640,"[0, 1]","[1, 0, 0, 0, 0]",a,0.125,0.375,"without interpretation or embellishment; ""a literal depiction of the scene before him""",literal,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10641,"[0, 1]","[1, 0, 0, 0, 0]",a,0.0,0.0,"limited to the explicit meaning of a word or text; ""a literal translation""",literal,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10642,"[0, 1]","[1, 0, 0, 0, 0]",a,0.125,0.375,"avoiding embellishment or exaggeration (used for emphasis); ""it's the literal truth""",literal,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10643,"[0, 1]","[1, 0, 0, 0, 0]",a,0.25,0.0,"being or reflecting the essential or genuine character of something; ""her actual motive""; ""a literal solitude like a desert""- G.K.Chesterton; ""a genuine dilemma""",literal,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10644,"[0, 5]","[3, 1, 0, 1, 0]",n,0.0,0.0,a state of northeastern India,bihar,0.0007656512069845959,0.0001276074420273739,1.7917680303696704
10645,"[9, 2]","[8, 1, 0, 1, 1]",a,0.0,0.625,"causing fear or anxiety by threatening great harm; ""a dangerous operation""; ""a grave situation""; ""a grave illness""; ""grievous bodily harm""; ""a serious wound""; ""a serious turn of events""; ""a severe case of pneumonia""; ""a life-threatening disease""",severe,0.00038282560349229796,0.001276074420273739,-1.2039642431843207
10646,"[9, 2]","[8, 1, 0, 1, 1]",a,0.0,0.5,"very bad in degree or extent; ""a severe worldwide depression""; ""the house suffered severe damage""",severe,0.00038282560349229796,0.001276074420273739,-1.2039642431843207
10647,"[9, 2]","[8, 1, 0, 1, 1]",a,0.5,0.0,"unsparing and uncompromising in discipline or judgment; ""a parent severe to the pitch of hostility""- H.G.Wells; ""a hefty six-footer with a rather severe mien""; ""a strict disciplinarian""; ""a Spartan upbringing""",severe,0.00038282560349229796,0.001276074420273739,-1.2039642431843207
10648,"[9, 2]","[8, 1, 0, 1, 1]",a,0.0,0.875,"intensely or extremely bad or unpleasant in degree or quality; ""severe pain""; ""a severe case of flu""; ""a terrible cough""; ""under wicked fire from the enemy's guns""; ""a wicked cough""",severe,0.00038282560349229796,0.001276074420273739,-1.2039642431843207
10649,"[9, 2]","[8, 1, 0, 1, 1]",a,0.25,0.375,"severely simple; ""a stark interior""",severe,0.00038282560349229796,0.001276074420273739,-1.2039642431843207
10650,"[9, 2]","[8, 1, 0, 1, 1]",a,0.25,0.25,"very strong or vigorous; ""strong winds""; ""a hard left to the chin""; ""a knockout punch""; ""a severe blow""",severe,0.00038282560349229796,0.001276074420273739,-1.2039642431843207
10651,"[1, 3]","[3, 0, 0, 0, 1]",n,0.0,0.0,the act of cleaning with a broom,sweep,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10652,"[1, 3]","[3, 0, 0, 0, 1]",n,0.0,0.0,"a movement in an arc; ""a sweep of his arm""",sweep,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10653,"[1, 3]","[3, 0, 0, 0, 1]",n,0.0,0.0,(American football) an attempt to advance the ball by running around the end of the line,sweep,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10654,"[1, 3]","[3, 0, 0, 0, 1]",n,0.0,0.0,a long oar used in an open boat,sweep,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10655,"[1, 3]","[3, 0, 0, 0, 1]",n,0.375,0.0,"a wide scope; ""the sweep of the plains""",sweep,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10656,"[1, 3]","[3, 0, 0, 0, 1]",n,0.0,0.0,winning all or all but one of the tricks in bridge,sweep,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10657,"[1, 3]","[3, 0, 0, 0, 1]",n,0.0,0.375,someone who cleans soot from chimneys,sweep,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10658,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,a position on a basketball team,guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10659,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,"(American football) a position on the line of scrimmage; ""guards must be good blockers""",guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10660,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,"the duty of serving as a sentry; ""he was on guard that night""",guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10661,"[6, 2]","[5, 1, 0, 1, 1]",n,0.125,0.125,"a precautionary measure warding off impending danger or damage or injury etc.; ""he put an ice pack on the injury as a precaution""; ""an insurance policy is a good safeguard""; ""we let our guard down""",guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10662,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,a device designed to prevent injury or accidents,guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10663,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,"a posture of defence in boxing or fencing; ""keep your guard up""",guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10664,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,a military unit serving to protect some place or person,guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10665,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,"the person who plays that position on a football team; ""the left guard was injured on the play""",guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10666,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,a person who keeps watch over something or someone,guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10667,"[6, 2]","[5, 1, 0, 1, 1]",n,0.0,0.0,the person who plays the position of guard on a basketball team,guard,0.00038282560349229796,0.0008932520941916173,-0.8472892992455883
10668,"[15, 3]","[10, 0, 4, 2, 2]",n,0.0,0.0,"a tangible and visible entity; an entity that can cast a shadow; ""it was full of rackets, balls and other objects""",object,0.0005104341379897306,0.0020417190724379823,-1.3862857999782752
10669,"[15, 3]","[10, 0, 4, 2, 2]",n,0.125,0.25,"the focus of cognitions or feelings; ""objects of thought""; ""the object of my affection""",object,0.0005104341379897306,0.0020417190724379823,-1.3862857999782752
10670,"[15, 3]","[10, 0, 4, 2, 2]",n,0.0,0.0,"the goal intended to be attained (and which is believed to be attainable); ""the sole object of her trip was to see her children""",object,0.0005104341379897306,0.0020417190724379823,-1.3862857999782752
10671,"[15, 3]","[10, 0, 4, 2, 2]",n,0.0,0.0,"(computing) a discrete item that provides a description of virtually anything known to a computer; ""in object-oriented programming, objects include data and define its status, its methods of operation and how it interacts with other objects""",object,0.0005104341379897306,0.0020417190724379823,-1.3862857999782752
10672,"[15, 3]","[10, 0, 4, 2, 2]",n,0.0,0.0,"(grammar) a constituent that is acted upon; ""the object of the verb""",object,0.0005104341379897306,0.0020417190724379823,-1.3862857999782752
10673,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,the act of encamping and living in tents in a camp,tent,0.0002552170689948653,0.0002552148840547478,8.561141615412339e-06
10674,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,"a portable shelter (usually of canvas stretched over supporting poles and fastened to the ground with ropes and pegs); ""he pitched his tent near the creek""",tent,0.0002552170689948653,0.0002552148840547478,8.561141615412339e-06
10675,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,a web that resembles a tent or carpet,tent,0.0002552170689948653,0.0002552148840547478,8.561141615412339e-06
10676,"[11, 1]","[6, 0, 1, 2, 3]",n,0.0,0.0,the act of treating with medicines or remedies,medication,0.0002552170689948653,0.0015312893043284868,-1.7917509080864398
10677,"[11, 1]","[6, 0, 1, 2, 3]",n,0.25,0.0,(medicine) something that treats or prevents or alleviates the symptoms of disease,medication,0.0002552170689948653,0.0015312893043284868,-1.7917509080864398
10678,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,"the act of drawing a comb through hair; ""his hair needed a comb""",comb,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10679,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,"the act of drawing a comb through hair; ""his hair needed a comb""",comb,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10680,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,the fleshy red crest on the head of the domestic fowl and other gallinaceous birds,comb,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10681,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,ciliated comb-like swimming plate of a ctenophore,comb,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10682,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,a flat device with narrow pointed teeth on one edge; disentangles or arranges hair,comb,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10683,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,any of several tools for straightening fibers,comb,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10684,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,a small hairpiece to cover partial baldness,toupee,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10685,"[0, 1]","[0, 0, 0, 0, 1]",n,0.125,0.0,a distinguishing feature of your personal nature,trait,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10686,"[2, 3]","[2, 0, 1, 0, 2]",n,0.25,0.125,the quality of a color as determined by its dominant wavelength,hue,0.0005104341379897306,0.0003828223260821217,0.2876906335933962
10687,"[2, 2]","[2, 0, 0, 2, 0]",n,0.0,0.0,"the properties that distinguish organisms on the basis of their reproductive roles; ""she didn't want to know the sex of the foetus""",sexuality,0.00038282560349229796,0.0003828223260821217,8.561141615412339e-06
10688,"[1, 3]","[4, 0, 0, 0, 0]",n,0.0,0.375,the quality of lacking any predictable order or plan,noise,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10689,"[1, 3]","[4, 0, 0, 0, 0]",n,0.0,0.125,"incomprehensibility resulting from irrelevant information or meaningless facts or remarks; ""all the noise in his speech concealed the fact that he didn't have anything to say""",noise,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10690,"[1, 3]","[4, 0, 0, 0, 0]",n,0.5,0.0,"the auditory experience of sound that lacks musical quality; sound that is a disagreeable auditory experience; ""modern music is just noise to me""",noise,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10691,"[1, 3]","[4, 0, 0, 0, 0]",n,0.0,0.125,"a loud outcry of protest or complaint; ""the announcement of the election recount caused a lot of noise""; ""whatever it was he didn't like it and he was going to let them know by making as loud a noise as he could""",noise,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10692,"[1, 3]","[4, 0, 0, 0, 0]",n,0.0,0.0,"sound of any kind (especially unintelligible or dissonant sound); ""he enjoyed the street noises""; ""they heard indistinct noises of people talking""; ""during the firework display that ended the gala the noise reached 98 decibels""",noise,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10693,"[1, 3]","[4, 0, 0, 0, 0]",n,0.0,0.0,electrical or acoustic activity that can disturb communication,noise,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10694,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.125,destruction by annihilating something,obliteration,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10695,"[0, 1]","[1, 0, 0, 0, 0]",n,0.25,0.0,the complete destruction of every trace of something,obliteration,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10696,"[0, 1]","[0, 0, 0, 1, 0]",a,0.75,0.25,"easy to like; agreeable; ""an attractive and likable young man""",likeable,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10697,"[0, 1]","[0, 0, 0, 1, 0]",a,0.125,0.375,"(of characters in literature or drama) evoking empathic or sympathetic feelings; ""the sympathetic characters in the play""",likeable,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10698,"[0, 1]","[0, 0, 0, 1, 0]",n,0.0,0.0,below 3 kilohertz,elf,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10699,"[0, 1]","[0, 0, 0, 1, 0]",n,0.0,0.0,(folklore) fairies that are somewhat mischievous,elf,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
10700,"[3, 1]","[4, 0, 0, 0, 0]",n,0.0,0.0,(law) the findings of a jury on issues of fact submitted to it for decision; can be used in formulating a judgment,verdict,0.0002552170689948653,0.0005104297681094956,-0.6931386194183299
10701,"[1, 3]","[4, 0, 0, 0, 0]",n,0.0,0.0,a thin pointed piece of metal that is hammered into materials as a fastener,nail,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10702,"[1, 3]","[4, 0, 0, 0, 0]",n,0.0,0.0,horny plate covering and protecting part of the dorsal surface of the digits,nail,0.0005104341379897306,0.0002552148840547478,0.6931557417015607
10703,"[87, 15]","[46, 10, 17, 15, 14]",n,0.125,0.125,"an unexcused absence from class; ""he was punished for taking too many cuts in his math class""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10704,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the act of reducing the amount or number; ""the mayor proposed extensive cuts in the city budget""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10705,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the act of shortening something by chopping off the ends; ""the barber gave him a good cut""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10706,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the act of shortening something by chopping off the ends; ""the barber gave him a good cut""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10707,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the act of diluting something; ""the cutting of whiskey with water""; ""the thinning of paint with turpentine""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10708,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the act of cutting something into parts; ""his cuts were skillful""; ""his cutting of the cake made a terrible mess""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10709,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the act of cutting something into parts; ""his cuts were skillful""; ""his cutting of the cake made a terrible mess""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10710,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the act of penetrating or opening open with a sharp edge; ""his cut in the lining revealed the hidden jewels""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10711,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the act of penetrating or opening open with a sharp edge; ""his cut in the lining revealed the hidden jewels""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
10712,"[87, 15]","[46, 10, 17, 15, 14]",n,0.0,0.0,"the division of a deck of cards before dealing; ""he insisted that we give him the last cut before every deal""; ""the cutting of the cards soon became a ritual""",cut,0.0020417365519589223,0.011229454898408903,-1.70473953109681
