,class,tweet,score,sim
21350,1,That ass so perfect we can't help it RT @miavenise: y'all diss hoes but praise nicki minaj everyday. I don't understand niggas man,12.02425877832047,0.4
21352,1,That awkward moment when #IGotDrunkAnd you're still an ugly hoe,-1.337258334564987,0.4
21353,1,That awkward moment when a hoe says she's not a hoe.,1.2613004169860424,0.4
21359,1,That bitch a tha tha,2.868692499778688,0.4
21360,1,That bitch better be happy about that 20$ tip.,-1.2922990744694025,0.4
21361,1,"That bitch called on Thor for some strength. &#58386;&#58386; RT""@ChubbyGirlGod: Wait... http://t.co/UAf57JyiOi""",0.159654995560857,0.4
21364,1,That bitch could sit on my face.,3.348519001596433,0.4
21351,1,That ass so retarted it belongs on a short yellow bus.&#127825;&#128652;,2.296907642174949,0.4
21369,1,That bitch got 631K followers but drive a honda &#128563;,2.262573818491603,0.4
21314,1,Tellin me im disrespectful but i aint the one callin everybody a bitch for free,3.133173648823886,0.4
21308,1,"Tell them hoes ""I'm all friended out""",1.845401144314859,0.4
21252,1,Switcharoo on yo main bitch me and my NIGGGA hell naw we don't date hoes,5.677840342330754,0.4
21254,1,Switcheroo on yo main bitch me and my nigga hell naw we don't date hoes,10.02597398647057,0.4
21255,1,Switcheroo on yo main hoe hell naw me and my Nigggas don't save hoes,3.6713055714590057,0.4
21257,1,T talked sooooo much shit today that he would mop the floor with Kyle and I. We both ended up raping his time. #bitch,6.672982471457605,0.4
21258,1,T up bitch no chaser needed Tsu HC2k14 http://t.co/YXHDIszIMl,5.500402460600306,0.4
21264,0,TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome,1.2919693343505694,0.4
21310,1,"Tell them lie speakin lips they should try pleadin 5ths, more often bitch and refer to me as your awesomeness.",5.728889928672312,0.4
21271,1,"Take a bitch to Soho for some froyo, tell her she gon blow it, Romo",0.9968232047622716,0.4
21286,1,"Tarantulas are dope but the spiders that are small n can kill you.. Fuck dat RT @BkRaised718: Spiders arent scary, sheesh y&#8217;all some pussies",3.4370768860227137,0.4
21292,1,Taylor Swift looks like the kinda bitch you would bring home and only get a dry handjob from,-0.9101719035348323,0.4
21294,1,Teach me RT @IntellectsRUs: You really be fucking bitches brah?,7.301106859625812,0.4
21296,1,"Teacher: You had all weekend to do you homework! Me: Uhm, sorry bitch but I have a life..",3.0206649638588448,0.4
21305,1,Tell dem THOT bitches im NOT right !!,3.7327284754977335,0.4
21306,1,Tell me that that pussy is mineeeee,2.0462753606894863,0.4
21272,1,Take off you fucking hoser!,2.976803544261024,0.4
21373,1,That bitch is hella cranky today. Someone hand her a joint.,3.362573028271449,0.4
21375,1,"That bitch just walked off all like &#128129;
Wtf &#128514;&#128514;",2.444090448033197,0.4
21381,1,"That bitch was worried about fines? Fuck you. My best friend got jumped by 6 cock suckers. Fines should be the least of your worries,",7.427756275502915,0.4
21470,1,Thats bad when your bestfriend says yu act like a hoe Cx,3.606743401526264,0.4
21475,1,Thats some hoe shit doe,3.379774172707517,0.4
21487,2,The Conjuring wasn't trash. It just wasn't as good as Insidious.,2.962004231873051,0.4
21492,2,The Guy got excited when he saw Oreo cookie crusts. He thought I was making pie. He was bummed when he realized it was cheesecake.,8.708202897224366,0.4
21504,1,The Redskins trash as fuck for not getting that,3.848137333148357,0.4
21510,1,The TL talkin about eatin pussy and u watchin soccer? Ur a grade A faggot RT @KillaKev27: This game is crazy !!!,0.1314062080330066,0.4
21467,1,That's yo bitch..... I was all up in her guts,4.730491999299568,0.4
21511,2,"The Walking Dead is trash people...

That is all. &#128514;",0.7130382265888078,0.4
21526,1,The bitch coach said she didn't like my attitude.,4.202427783320134,0.4
21527,1,The bitch got some nerve,1.8524012133277208,0.4
21528,1,The bitch is freeee!!!! ;D,2.7813771047291915,0.4
21529,1,"The bitch official though, dick harder than a missile yo",6.046763452409865,0.4
21530,1,The bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular,-1.2209238101873687,0.4
21531,1,The bitch who shot CJ is going upstate &#128079;&#128079;&#128588;&#128588;&#128591;&#128591; now he can RIP &#128124; http://t.co/ualjxaPMKJ,2.581931310283867,0.4
21519,1,The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with,2.060665358018348,0.4
21457,1,"That's real dedication. .. &#171;@arigold_88 This bitch got diarrhea and still here, shitting up the bathroom.&#187;",5.800176545924407,0.4
21453,1,That's my young ho I don't want nuthin old but her bank roll,-5.663226022046114,0.4
21448,1,That's how I know the pussy is ready for me &#8220;@WhoIsAshanti: @VroomDET @TieMyDuragBoo white people gay.&#8221;,4.20298614728924,0.4
21384,1,That boy has always been a pussy never been a threat!,0.3586489450383405,0.4
21389,1,That dude RENT ain't no punk-bitch either.,0.8043984990950158,0.4
21390,2,"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. #memoriesofidots",-0.0547575628133343,0.4
21405,1,"That makes you an annoying bitch. If you're out looking to be offended, you can't bitch when you're offended.",7.490923550196325,0.4
21409,1,That nigga @WALEDAyDAy24 so trash,6.385024132542472,0.4
21415,1,That nigguh will never play football again,-0.3692873001031607,0.4
21418,1,That one drunk white bitch that always instigate problems involving at least one.black dude then crys afterwards when someone gets hurt,6.675568684263421,0.4
21419,1,That other shit for the birds . Get over yo self,1.8860643090889813,0.4
21420,0,That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,5.2071556810117325,0.4
21423,1,That pussy can't be that hairy shit gotta stink lol,3.8362228466909394,0.4
21426,1,That pussy sooo good &#128524;&#128149;,0.6838619101808624,0.4
21428,0,That shade of faggot clashes with your eye color.,-2.136565710953323,0.4
21429,1,That shit is for the crows in wal mart parking lots,1.1686592005187355,0.4
21432,1,That vine started a coon frenzy bruh,-0.6647769314647217,0.4
21441,1,"That would be so weird and uncomfortable working at one of those whore coffee stands.Like I would freeze my ass off, those bitches get naked",1.7101825085394122,0.4
21213,0,"Subtweet me one more time, you dirty chink whore",0.91733273963174,0.4
20481,1,Real Niggas and Bad bitches have 2 things in common. You're both ignorant as fuck &amp; neither of you know that you're Kings and Queens.,9.66050184383225,0.4
20475,1,Ray rice had that bitch of the xans and the lean all in one punch,2.8007069886001523,0.4
20474,1,Ray Rice is a bitch &amp; his wife is stupid for staying by his side.,4.2013020615733,0.4
19752,2,"RT @nicoleyyrosiee: Remember in 2001 when the Yankees were in Boston and the crowd was cheering USA instead of ""Yankees suck"" I love baseba&#8230;",0.4931166706100403,0.4
19766,1,"RT @northsidegreg: My favorite @OpieRadio line so far has to be ""being blind must suck, because you can't ever be an asshole."" Made me ""ho&#8230;",9.098611661838834,0.4
19767,1,RT @nostalgic_mike: Aw y'all some hoes hating on that girl that looks like a dude &#128514;&#128557;,3.334926809465605,0.4
19769,1,"RT @nrana777: girl logic: ""if I say bye I don't actually mean it""

then don't fucken say bye you dumb bitch.",8.056033441534405,0.4
19773,1,RT @o_youmad: You a hoe &#8220;@VillageBae: I just thought you were cute that&#8217;s why I kissed you&#8230;&#8221;,2.622559900865549,0.4
19779,0,RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal,0.8822076486216446,0.4
19750,1,RT @nicky0472: @rickahyatt @1visionamd who better 2 b the Manchurian candidate. Think abt it we bitch abt his policy and he screams racism.&#8230;,6.05036533191789,0.4
19782,1,"RT @oddfuckingtaco: ""If I was a girl like that u would probably eat my pussy"" - Jasper",1.7278140357401064,0.4
19786,1,"RT @officialbskip: I want a crazy bitch, they be loyal af &#128553;",4.481457632400486,0.4
19789,1,RT @ogkels_: brought to you by bad bitches and good weed,1.4203403168499875,0.4
19792,1,"RT @ohhshedopee: I won't love you, I can't love you
Unless that pussy got some super powers",2.840272230149669,0.4
19795,1,"RT @ohuhwhoops: Stacy's mom doesn't have shit going on.

Twitter bitches have it all.",2.392150891319995,0.4
19796,1,RT @oliviadesanfoot: this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch,6.114759263935218,0.4
19797,1,RT @olmelonhead: bitches be acting different! &#128514; buuut it's cool! &#128129;,2.569029667617338,0.4
19784,1,RT @oddfuckingtaco: https://t.co/nkCXCZwrXa my nigga really tried to save his bitch lol,4.9042351641834685,0.4
19799,1,"RT @omfgarsal: hoes be like ""i'm a virgin"". http://t.co/NriPMCPnge",1.9874207249043436,0.4
19749,1,RT @nickleberry_fin: You know a girl is a hoe if her Instagram isn't private,1.3024178755332554,0.4
19742,2,RT @netflix: Here's your first look at Charlie Cox as Matt Murdock in #Marvel's @Daredevil on #Netflix #NYCC http://t.co/SIYuCgok8J,-3.684068037565945,0.4
19695,1,"RT @missyantzah: You can do anything you want in life, just don't be a fucking bitch",5.517568262984959,0.4
19696,1,"RT @mitch77c: Whatchu know bout livin in the ghetto, eating cottage cheese 3 times a day. Lil salt Lil peppa lil A1, Lil barbeeequeee @Ueon&#8230;",-3.288907419593292,0.4
19697,0,RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;,-0.018687865210814,0.4
19701,1,RT @mjr_success: Me &amp; Wes in this bitch dead,1.1683334838254564,0.4
19702,2,RT @mjxcx: Teachers trying to pronounce ghetto names on the 1st day of school.... https://t.co/8CjuAVL3Ct,1.3738675371347662,0.4
19708,1,RT @moneygang_ROD: Musty pussy maggot bitches tryna lick my sac for riches. @OGMaco Fuckemx3,3.179306398543272,0.4
19744,1,RT @newnewgotbandz: Look at yall bitches for the child support keep getting pregnant ass bitches,7.901261378589338,0.4
19713,1,"RT @morganx3blowin: I fucked your bitch , &#128523;&#128527; how you feel?",7.3217390743651904,0.4
19721,2,"RT @murrman5: ""Hun, I'm quitting my job and going to learn to become a psychic. Now I know what you're thinking, well not yet. I'm going to&#8230;",-1.318439049108099,0.4
19732,1,"RT @natedavvg: grab her booty in front of niggas that want her

grab her booty in front of bitches that want you",7.879287176172385,0.4
19736,1,RT @neeshhuh: @Mariah7147 @Vontey_isa_boss it's knives bitch,5.385696587439113,0.4
19737,2,RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken,-7.547197060308153,0.4
19739,1,RT @nerdkiller669: @ShinSnipes did u steal those glasses haha stupid nigger,1.4347605418527758,0.4
19741,1,RT @netanyahu: PM: Last night this incitement was translated into the murder of a father traveling w/his family to celebrate the first nig&#8230;,-6.208993751955187,0.4
19719,2,RT @mundyspeaks: Poll: Florida Governor Rick Scott is leading Charlie Crist by five points. http://t.co/W2Kkny4Nvy,-7.259732104153153,0.4
19691,1,"RT @missknf: If your pussy was a book , I'd read up on it",3.351252647448621,0.4
19801,1,"RT @omfgmeezy: maybe 

nobody 

likes 

you 

because 

you're 

a 

bitch",4.895492059899909,0.4
19803,1,"RT @onDAT_Othershit: I swear, a yung nigga use to wanna be a heartbreak kid RT @_KudaBrazyy: Shawn Micheals &amp; Razor Ramon both had bitches",10.132459664097604,0.4
19890,1,"RT @rappersaid: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy."" http://t.co/wL3mtG&#8230;",0.3095899727144026,0.4
19891,1,"RT @rappersaid: When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome."" http://t.co/ImPo02Ge65",4.326447428300309,0.4
19893,1,RT @rasheed_wavy: @vivalakristia he bein a bitch,4.894007296223455,0.4
19898,1,RT @realjonathanp: Bible RT @macktology101: You a hoe if you already got New Years Eve plans,-1.9030813377170137,0.4
19900,1,RT @rebelGANJA: &#8220;@1BookieG: Idk why I love skinny girls&#8221; they got good pussy &#9994;,1.1653334595165117,0.4
19903,1,RT @redbonejasssy: She said I got to many hoes,1.6435718376136763,0.4
19885,1,"RT @raider_level: She was like ""I don't go to raider games. They are ghetto and people get jumped"" lmao I was like ""well the shit sound lik&#8230;",3.057035988547588,0.4
19904,1,RT @redemptionzayn: I inhale white exhale nigger,5.165241504368519,0.4
19908,1,RT @rellyOnSMASH: that shoot em up shit is cool but gimme some shit i can play in front of bitches my nigga...gimme some jiggy shit i ca ...,9.910077292813009,0.4
19909,2,RT @renegadecut: Video: Renegade Cut: Snowpiercer &#8212; An analysis of Bong Joon-ho&#8217;s sci-fi action film. Topics include... http://t.co/YNT9zS0&#8230;,-8.25013551236234,0.4
19911,2,RT @renz360: Got receipt ink on your soles? no problem. http://t.co/xYA7aLDUhU,-1.6443193281995334,0.4
